iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
890,False,81,"(2, 5, 6, 8, 3, 4)",8,True,,211
891,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,211
892,False,0,,,False,invalid_random_target,211
893,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,211
894,False,80,"(5, 5, 6, 8, 3, 3)",5,True,,212
895,False,83,"(4, 5, 5, 7, 2, 5)",3,False,duplicate,212
896,False,83,"(5, 5, 5, 6, 3, 4)",1,False,duplicate,212
897,False,0,,,False,invalid_random_target,212
898,False,81,"(3, 5, 5, 8, 3, 4)",4,False,duplicate,212
899,False,0,,,False,invalid_random_target,212
900,False,0,,,False,invalid_random_target,212
901,False,83,"(3, 5, 5, 5, 3, 3)",7,False,duplicate,212
902,False,0,,,False,invalid_random_target,212
903,False,82,"(4, 6, 5, 6, 3, 2)",8,False,duplicate,212
904,False,83,"(4, 5, 6, 7, 5, 3)",8,False,duplicate,212
905,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,212
906,False,83,"(5, 5, 5, 5, 3, 5)",2,False,duplicate,212
907,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,212
908,False,0,,,False,invalid_random_target,212
909,False,76,"(5, 5, 6, 7, 3, 4)",4,True,,213
910,False,83,"(3, 7, 6, 7, 3, 2)",7,False,duplicate,213
911,False,82,"(4, 5, 5, 5, 3, 4)",2,False,duplicate,213
912,False,81,"(4, 5, 6, 8, 2, 1)",7,False,duplicate,213
913,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,213
914,False,0,,,False,invalid_random_target,213
915,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,213
916,False,0,,,False,invalid_random_target,213
917,False,0,,,False,invalid_random_target,213
918,False,0,,,False,invalid_random_target,213
919,False,0,,,False,invalid_random_target,213
920,False,0,,,False,invalid_random_target,213
921,True,42,"(2, 6, 7, 8, 2, 3)",5,False,duplicate,213
922,False,82,"(4, 5, 5, 7, 5, 4)",7,False,duplicate,213
923,False,79,"(5, 5, 7, 5, 3, 3)",8,False,duplicate,213
924,False,83,"(4, 5, 5, 6, 2, 4)",2,False,duplicate,213
925,False,0,,,False,invalid_random_target,213
926,False,0,,,False,invalid_random_target,213
927,False,0,,,False,invalid_random_target,213
928,False,0,,,False,invalid_random_target,213
929,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,213
930,False,0,,,False,invalid_random_target,213
931,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,213
932,False,80,"(2, 5, 7, 6, 2, 2)",2,False,duplicate,213
933,False,82,"(4, 5, 5, 6, 4, 4)",2,False,duplicate,213
934,False,74,"(4, 5, 6, 7, 4, 4)",8,False,duplicate,213
935,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,213
936,False,81,"(3, 5, 5, 7, 2, 4)",2,False,duplicate,213
937,False,83,"(5, 5, 6, 5, 4, 5)",6,False,duplicate,213
938,False,83,"(4, 5, 5, 7, 2, 3)",1,False,duplicate,213
939,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,213
940,False,62,"(4, 5, 7, 6, 2, 4)",3,False,duplicate,213
941,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,213
942,False,74,"(4, 5, 6, 8, 4, 3)",5,False,duplicate,213
943,False,83,"(5, 5, 5, 5, 2, 4)",5,False,duplicate,213
944,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,213
945,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,213
946,False,0,,,False,invalid_random_target,213
947,False,0,,,False,invalid_random_target,213
948,False,0,,,False,invalid_random_target,213
949,False,0,,,False,invalid_random_target,213
950,False,0,,,False,invalid_random_target,213
951,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,213
952,False,83,"(4, 5, 6, 7, 5, 3)",8,False,duplicate,213
953,False,82,"(5, 5, 5, 5, 3, 3)",4,False,duplicate,213
954,False,0,,,False,invalid_random_target,213
955,False,79,"(3, 5, 6, 5, 4, 3)",6,False,duplicate,213
956,False,82,"(4, 5, 5, 7, 4, 5)",3,False,duplicate,213
957,False,81,"(4, 5, 6, 8, 1, 2)",2,True,,214
958,False,31,"(4, 5, 7, 6, 3, 4)",5,True,,215
959,False,61,"(3, 5, 6, 8, 3, 5)",8,True,,216
960,False,80,"(3, 5, 6, 6, 2, 2)",7,False,duplicate,216
961,False,0,,,False,invalid_random_target,216
962,False,82,"(4, 5, 6, 6, 3, 2)",3,False,duplicate,216
963,False,0,,,False,invalid_random_target,216
964,False,82,"(4, 5, 5, 5, 2, 3)",2,False,duplicate,216
965,False,0,,,False,invalid_random_target,216
966,False,70,"(3, 6, 7, 9, 1, 2)",6,True,,217
967,False,0,,,False,invalid_random_target,217
968,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,217
969,False,83,"(3, 5, 5, 6, 4, 3)",7,False,duplicate,217
970,False,82,"(4, 5, 5, 5, 3, 4)",1,False,duplicate,217
971,False,80,"(3, 6, 6, 7, 3, 1)",7,True,,218
972,False,82,"(4, 5, 6, 5, 4, 4)",4,False,duplicate,218
973,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,218
974,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,218
975,False,82,"(5, 5, 5, 8, 3, 4)",8,False,duplicate,218
976,False,0,,,False,invalid_random_target,218
977,False,83,"(4, 5, 5, 6, 5, 5)",8,False,duplicate,218
978,False,83,"(5, 5, 5, 6, 3, 4)",1,False,duplicate,218
979,False,65,"(4, 6, 7, 7, 2, 4)",2,True,,219
980,False,83,"(4, 6, 5, 7, 4, 4)",6,False,duplicate,219
981,False,74,"(2, 5, 6, 8, 2, 2)",1,True,,220
982,False,0,,,False,invalid_random_target,220
983,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,220
984,False,0,,,False,invalid_random_target,220
985,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,220
986,False,0,,,False,invalid_random_target,220
987,False,0,,,False,invalid_random_target,220
988,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,220
989,False,0,,,False,invalid_random_target,220
990,False,82,"(4, 5, 5, 7, 2, 5)",3,False,duplicate,220
991,False,83,"(4, 5, 6, 6, 3, 2)",3,False,duplicate,220
992,False,83,"(3, 5, 5, 5, 2, 4)",7,False,duplicate,220
993,False,81,"(3, 5, 5, 5, 2, 4)",3,False,duplicate,220
994,False,82,"(4, 5, 5, 6, 5, 3)",6,False,duplicate,220
995,False,79,"(4, 5, 6, 6, 4, 3)",3,False,duplicate,220
996,False,81,"(3, 5, 5, 6, 2, 5)",3,False,duplicate,220
997,False,70,"(3, 5, 7, 8, 3, 4)",3,True,,221
998,False,0,,,False,invalid_random_target,221
999,False,0,,,False,invalid_random_target,221
1000,False,82,"(3, 5, 5, 7, 2, 4)",2,False,duplicate,221
1001,False,0,,,False,invalid_random_target,221
1002,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,221
1003,False,0,,,False,invalid_random_target,221
1004,False,0,,,False,invalid_random_target,221
1005,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,221
1006,False,83,"(4, 6, 5, 7, 2, 4)",7,False,duplicate,221
1007,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,221
1008,False,0,,,False,invalid_random_target,221
1009,True,42,"(2, 6, 7, 8, 2, 3)",5,False,duplicate,221
1010,False,82,"(4, 5, 5, 6, 4, 3)",7,False,duplicate,221
1011,False,83,"(5, 5, 5, 7, 3, 3)",3,False,duplicate,221
1012,False,0,,,False,invalid_random_target,221
1013,False,82,"(4, 5, 5, 7, 4, 5)",6,False,duplicate,221
1014,False,83,"(5, 6, 5, 6, 4, 4)",6,True,,222
1015,False,82,"(4, 5, 5, 5, 3, 4)",1,False,duplicate,222
1016,False,81,"(4, 5, 6, 8, 2, 3)",1,False,duplicate,222
1017,False,0,,,False,invalid_random_target,222
1018,False,83,"(5, 5, 6, 5, 4, 5)",6,False,duplicate,222
1019,False,82,"(4, 5, 6, 6, 2, 5)",6,False,duplicate,222
1020,False,0,,,False,invalid_random_target,222
1021,False,0,,,False,invalid_random_target,222
1022,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,222
1023,False,81,"(3, 5, 6, 6, 3, 5)",7,False,duplicate,222
1024,False,0,,,False,invalid_random_target,222
1025,False,83,"(4, 5, 5, 6, 5, 3)",7,False,duplicate,222
1026,False,0,,,False,invalid_random_target,222
1027,False,0,,,False,invalid_random_target,222
1028,False,81,"(3, 5, 6, 7, 3, 4)",3,False,duplicate,222
1029,False,0,,,False,invalid_random_target,222
1030,False,65,"(3, 6, 7, 6, 2, 4)",3,True,,223
1031,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,223
1032,False,84,"(3, 6, 6, 7, 2, 4)",3,False,duplicate,223
1033,False,83,"(4, 5, 5, 7, 3, 4)",1,False,duplicate,223
1034,False,83,"(4, 6, 7, 6, 3, 2)",4,True,,224
1035,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,224
1036,False,81,"(3, 5, 5, 7, 4, 4)",5,False,duplicate,224
1037,False,82,"(4, 5, 5, 5, 3, 4)",1,False,duplicate,224
1038,False,0,,,False,invalid_random_target,224
1039,False,64,"(3, 6, 6, 6, 3, 4)",5,True,,225
1040,False,81,"(3, 5, 6, 6, 4, 4)",6,False,duplicate,225
1041,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,225
1042,False,67,"(3, 5, 6, 6, 4, 2)",5,False,duplicate,225
1043,False,0,,,False,invalid_random_target,225
1044,False,78,"(3, 5, 5, 6, 0, 3)",7,True,,226
1045,False,43,"(2, 6, 7, 8, 1, 2)",1,True,,228
